2455949686383857299881984;0;2;1;1;1;2;2;2;1;1;2;1;1;1
2445317869559685329190912;2;1;1;2;1;2;2;2;1;1;2;1;1;1
2440528762882129473306624;2;0;0;1;1;2;2;2;1;1;2;1;1;2
2434266913803021393592320;0;1;1;1;1;2;2;2;0;1;2;1;1;0
2408036516039024690855936;2;1;2;1;1;2;2;2;0;1;2;1;1;1
2375396912067379174834176;2;0;0;0;1;2;2;2;1;1;2;1;1;1
2346662272002048334495744;1;0;0;1;1;2;2;2;1;1;2;1;1;1
2346340717696554725539840;2;1;1;0;1;2;2;2;1;1;2;1;1;2
2335568959443492973576192;2;1;0;1;0;2;2;2;1;1;2;1;1;0
2323195649282027378704384;0;2;0;1;1;2;2;2;1;1;2;1;1;1
2321988794399283811975168;0;0;1;1;1;2;2;2;1;1;2;1;1;2
2321950481545862985023488;2;1;2;0;1;2;2;2;1;1;2;1;1;0
2319508037140310030024704;2;2;1;1;1;2;2;2;1;1;2;1;1;0
2317957563853451617632256;1;1;1;1;1;2;2;2;1;1;2;1;1;2
2313138525259161638273024;2;1;0;2;1;2;2;2;1;1;2;1;1;1
2302684918462317498204160;0;1;0;1;1;2;2;2;0;1;2;1;1;0
2300702296628735980339200;2;1;1;1;1;0;2;2;1;1;2;1;1;1
2297851696744405229633536;0;0;2;1;1;2;2;2;1;1;2;1;1;0
2293862370882001989271552;1;1;2;1;1;2;2;2;1;1;2;1;1;0
2260020490624106458251264;0;0;1;0;1;2;2;2;1;1;2;1;1;1
2256096843938995258785792;1;1;1;0;1;2;2;2;1;1;2;1;1;1
2222127038556237442580480;0;1;1;1;0;2;2;2;1;1;2;1;1;0
2219511489712957513793536;2;1;0;0;1;2;2;2;1;1;2;1;1;2
2213598784930283463376896;2;0;1;1;1;2;2;2;0;1;2;1;1;1
2200786082603716581523456;0;1;1;2;1;2;2;2;1;1;2;1;1;1
2198182550064463880388608;2;1;2;1;0;2;2;2;1;1;2;1;1;1
2196475886593916901785600;0;0;0;1;1;2;2;2;1;1;2;1;1;2
2194129224321914806206464;2;2;0;1;1;2;2;2;1;1;2;1;1;0
2192662560401913496469504;1;1;0;1;1;2;2;2;1;1;2;1;1;2
2176340010324480206307328;2;1;0;1;1;0;2;2;1;1;2;1;1;1
2167232864435122114396160;0;1;2;1;1;2;2;2;0;1;2;1;1;1
2137857220860641686847488;0;0;0;0;1;2;2;2;1;1;2;1;1;1
2134463796700545122566144;2;0;1;0;1;2;2;2;1;1;2;1;1;0
2134145663185535750897664;1;1;0;0;1;2;2;2;1;1;2;1;1;1
2116646112898437370347520;2;1;1;1;1;2;2;2;1;0;2;1;1;1
2111706645926899252985856;0;1;1;0;1;2;2;2;1;1;2;1;1;2
2108643670127554401927168;1;0;1;1;1;2;2;2;1;1;2;1;1;0
2102012063499143461470208;0;1;0;1;0;2;2;2;1;1;2;1;1;0
2093944796555673807618048;2;0;0;1;1;2;2;2;0;1;2;1;1;1
2089755433391277035487232;0;1;2;0;1;2;2;2;1;1;2;1;1;0
2087557233426278865960960;0;2;1;1;1;2;2;2;1;1;2;1;1;0
2084790234945116235104256;2;1;1;1;1;2;2;2;2;1;2;1;1;1
2081824672733245313384448;0;1;0;2;1;2;2;2;1;1;2;1;1;1
2078520189125732476125184;2;1;1;2;1;2;2;2;1;1;2;1;1;0
2070632066965862784958464;0;1;1;1;1;0;2;2;1;1;2;1;1;1
2068331364669233263804416;2;1;1;1;1;2;2;2;0;1;2;1;1;2
2065062799361802502144000;2;2;2;1;1;2;2;2;1;1;2;1;1;1
2046831038633170960384000;2;1;2;1;1;2;2;2;0;1;2;1;1;0
2020689549127581863772160;2;0;1;1;0;2;2;2;1;1;2;1;1;1
2019087375257272405983232;2;0;0;0;1;2;2;2;1;1;2;1;1;0
2013132568437873121951744;2;1;1;0;1;2;2;2;0;1;2;1;1;1
2002232809498521532104704;2;1;0;1;1;2;2;2;1;0;2;1;1;1
1997560340741661520822272;0;1;0;0;1;2;2;2;1;1;2;1;1;2
1994662931201740976947200;1;0;0;1;1;2;2;2;1;1;2;1;1;0
1992238906437255009665024;0;0;1;1;1;2;2;2;0;1;2;1;1;1
1988780158335801586876416;1;1;1;1;1;2;2;2;0;1;2;1;1;1
1978364295058017975533568;0;1;2;1;0;2;2;2;1;1;2;1;1;1
1974716301889723164524544;0;2;0;1;1;2;2;2;1;1;2;1;1;0
1972098870894028725944320;2;1;0;1;1;2;2;2;2;1;2;1;1;1
1966167746470287419375616;2;1;0;2;1;2;2;2;1;1;2;1;1;0
1958706009292032131989504;0;1;0;1;1;0;2;2;1;1;2;1;1;1
1956529669281707460657152;2;1;0;1;1;2;2;2;0;1;2;1;1;2
1955596952134425650397184;2;1;1;1;1;0;2;2;1;1;2;1;1;0
1952423010305703793393664;2;0;2;1;1;2;2;2;1;1;2;1;1;2
1921017417030490449248256;0;0;1;0;1;2;2;2;1;1;2;1;1;0
1917682317348146050498560;1;1;1;0;1;2;2;2;1;1;2;1;1;0
1911463087012577112227840;2;0;0;1;0;2;2;2;1;1;2;1;1;1
1904981501608593364877312;0;1;1;1;1;2;2;2;1;0;2;1;1;1
1904314591765554886868992;2;1;0;0;1;2;2;2;0;1;2;1;1;1
1900317529653903661989888;2;0;2;0;1;2;2;2;1;1;2;1;1;1
1888081797466084203298816;2;1;1;1;0;2;2;2;1;1;2;1;1;2
1884550316900106373169152;0;0;0;1;1;2;2;2;0;1;2;1;1;1
1881558967190740917026816;2;0;1;1;1;2;2;2;0;1;2;1;1;0
1881278528155488190726144;1;1;0;1;1;2;2;2;0;1;2;1;1;1
1877329817601638345474048;1;0;2;1;1;2;2;2;1;1;2;1;1;1
1876311211450604772655104;0;1;1;1;1;2;2;2;2;1;2;1;1;1
1870668170213159067451392;0;1;1;2;1;2;2;2;1;1;2;1;1;0
1868455167554794217799680;2;1;2;1;0;2;2;2;1;1;2;1;1;0
1867333645845577624190976;2;1;1;1;2;2;2;2;1;1;2;1;1;1
1861498228202310366920704;0;1;1;1;1;2;2;2;0;1;2;1;1;2
1858556519425621849276416;0;2;2;1;1;2;2;2;1;1;2;1;1;1
1850510820207329525366784;2;1;2;2;1;2;2;2;1;1;2;1;1;1
1849889008775807960612864;2;1;0;1;1;0;2;2;1;1;2;1;1;0
1842147934769853730127872;0;1;2;1;1;2;2;2;0;1;2;1;1;0
1837693429244854399926272;2;1;1;0;0;2;2;2;1;1;2;1;1;1
1818620594214823677394944;0;0;1;1;0;2;2;2;1;1;2;1;1;1
1817178637731545353289728;0;0;0;0;1;2;2;2;1;1;2;1;1;0
1815463266794311444856832;1;1;1;1;0;2;2;2;1;1;2;1;1;1
1814023813707705280888832;1;1;0;0;1;2;2;2;1;1;2;1;1;0
1811819311594085380259840;0;1;1;0;1;2;2;2;0;1;2;1;1;1
1802009528548669486268416;0;1;0;1;1;2;2;2;1;0;2;1;1;1
1799149195963671899013120;2;1;1;1;1;2;2;2;1;0;2;1;1;0
1786023321927376869261312;2;1;0;1;0;2;2;2;1;1;2;1;1;2
1779853077072322655944704;2;0;0;1;1;2;2;2;0;1;2;1;1;0
1775609191770365796286464;2;1;2;0;1;2;2;2;1;1;2;1;1;2
1774888983804626121785344;0;1;0;1;1;2;2;2;2;1;2;1;1;1
1773741440166119608418304;2;2;1;1;1;2;2;2;1;1;2;1;1;2
1772071699703348907212800;2;1;1;1;1;2;2;2;2;1;2;1;1;0
1769550971823258301628416;0;1;0;2;1;2;2;2;1;1;2;1;1;0
1766396692016086883762176;2;1;0;1;2;2;2;2;1;1;2;1;1;1
1760876702353537036713984;0;1;0;1;1;2;2;2;0;1;2;1;1;2
1760037256920983192731648;0;1;1;1;1;0;2;2;1;1;2;1;1;0
1757180709275133521428480;0;0;2;1;1;2;2;2;1;1;2;1;1;2
1755303379457532059713536;2;2;2;1;1;2;2;2;1;1;2;1;1;0
1754130048321531011923968;1;1;2;1;1;2;2;2;1;1;2;1;1;2
1741072008259584057671680;2;1;2;1;1;0;2;2;1;1;2;1;1;1
1738358649285672848850944;2;1;0;0;0;2;2;2;1;1;2;1;1;1
1726404541448970177609728;2;2;1;0;1;2;2;2;1;1;2;1;1;1
1720316778311319535222784;0;0;0;1;0;2;2;2;1;1;2;1;1;1
1717586116758444584206336;2;0;1;1;0;2;2;2;1;1;2;1;1;0
1717330117237862322667520;1;1;0;1;0;2;2;2;1;1;2;1;1;1
1713883132588999720304640;0;1;0;0;1;2;2;2;0;1;2;1;1;1
1711162683172192046284800;2;1;1;0;1;2;2;2;0;1;2;1;1;0
1710285776688513242103808;0;0;2;0;1;2;2;2;1;1;2;1;1;1
1707316530548428815466496;1;1;2;0;1;2;2;2;1;1;2;1;1;1
1705520615544345168183296;1;2;1;1;1;2;2;2;1;1;2;1;1;1
1701897888073743194914816;2;1;0;1;1;2;2;2;1;0;2;1;1;0
1701090691867606847062016;2;0;1;2;1;2;2;2;1;1;2;1;1;1
1699273617719475675594752;0;1;1;1;0;2;2;2;1;1;2;1;1;2
1693403070471666717949952;0;0;1;1;1;2;2;2;0;1;2;1;1;0
1690463134585431523328000;1;1;1;1;1;2;2;2;0;1;2;1;1;0
1681609650799315198672896;0;1;2;1;0;2;2;2;1;1;2;1;1;0
1680600281261019754397696;0;1;1;1;2;2;2;2;1;1;2;1;1;1
1677863524481464247779328;2;2;0;1;1;2;2;2;1;1;2;1;1;2
1676284040259924417052672;2;1;0;1;1;2;2;2;2;1;2;1;1;0
1675155837244538938720256;2;0;2;1;1;2;2;2;0;1;2;1;1;1
1665459738186596680204288;0;1;2;2;1;2;2;2;1;1;2;1;1;1
1664900107898227271925760;0;1;0;1;1;0;2;2;1;1;2;1;1;0
1653924086320368745185280;0;1;1;0;0;2;2;2;1;1;2;1;1;1
1633085377046323249807360;2;2;0;0;1;2;2;2;1;1;2;1;1;1
1632237021006299242954752;2;0;1;0;1;2;2;2;1;1;2;1;1;2
1624743623960690612502528;2;0;0;1;0;2;2;2;1;1;2;1;1;0
1619951838062616527241216;2;1;1;1;0;2;2;2;0;1;2;1;1;1
1619234276367304440676352;0;1;1;1;1;2;2;2;1;0;2;1;1;0
1618667403000721734369280;2;1;0;0;1;2;2;2;0;1;2;1;1;0
1615269900205818032160768;2;0;2;0;1;2;2;2;1;1;2;1;1;0
1613330312001408229965824;1;2;0;1;1;2;2;2;1;1;2;1;1;1
1612492218332835592798208;1;0;1;1;1;2;2;2;1;1;2;1;1;2
1609139843658547460046848;2;0;0;2;1;2;2;2;1;1;2;1;1;1
1607420989734639101804544;0;1;0;1;0;2;2;2;1;1;2;1;1;2
1601867769365090631942144;0;0;0;1;1;2;2;2;0;1;2;1;1;0
1601786247598817440432128;2;1;2;1;1;2;2;2;1;0;2;1;1;1
1600488554176512079691776;2;0;1;1;1;0;2;2;1;1;2;1;1;1
1599086748932164787634176;1;1;0;1;1;2;2;2;0;1;2;1;1;0
1598048272593329324032000;0;1;2;0;1;2;2;2;1;1;2;1;1;2
1596367296149507352297472;0;2;1;1;1;2;2;2;1;1;2;1;1;2
1595730344961392513122304;1;0;2;1;1;2;2;2;1;1;2;1;1;0
1594864529733014016491520;0;1;1;1;1;2;2;2;2;1;2;1;1;0
1589757022814478356447232;0;1;0;1;2;2;2;2;1;1;2;1;1;1
1589456615213795249225728;2;1;1;2;1;2;2;2;1;1;2;1;1;2
1587233598968740953718784;2;1;1;1;2;2;2;2;1;1;2;1;1;0
1579773041511778746368000;0;2;2;1;1;2;2;2;1;1;2;1;1;0
1577679096715222980755456;2;1;2;1;1;2;2;2;2;1;2;1;1;1
1572934197176229989187584;2;1;2;2;1;2;2;2;1;1;2;1;1;0
1569458674044518440894464;1;0;1;0;1;2;2;2;1;1;2;1;1;1
1566964807433625383469056;0;1;2;1;1;0;2;2;1;1;2;1;1;1
1565223735425366075899904;2;1;2;1;1;2;2;2;0;1;2;1;1;2
1564522784357105402904576;0;1;0;0;0;2;2;2;1;1;2;1;1;1
1562039414858126320467968;2;1;1;0;0;2;2;2;1;1;2;1;1;0
1553764087304073374597120;0;2;1;0;1;2;2;2;1;1;2;1;1;1
1545827505082600018411520;0;0;1;1;0;2;2;2;1;1;2;1;1;0
1544007992843796624703488;2;0;0;0;1;2;2;2;1;1;2;1;1;2
1543143776775164808658944;1;1;1;1;0;2;2;2;1;1;2;1;1;0
1540046414854972707438592;0;1;1;0;1;2;2;2;0;1;2;1;1;0
1532386873843015858782208;2;1;0;1;0;2;2;2;0;1;2;1;1;1
1531708099266369036484608;0;1;0;1;1;2;2;2;1;0;2;1;1;0
1530981622680846189199360;0;0;1;2;1;2;2;2;1;1;2;1;1;1
1529170469610061689782272;2;0;2;1;0;2;2;2;1;1;2;1;1;1
1528323668474802928091136;1;1;1;2;1;2;2;2;1;1;2;1;1;1
1525330476801331256360960;1;0;0;1;1;2;2;2;1;1;2;1;1;2
1523451673412444016869376;2;1;2;0;1;2;2;2;0;1;2;1;1;1
1521849164639569914626048;2;2;1;1;1;2;2;2;0;1;2;1;1;1
1513975659356159886753792;2;0;0;1;1;0;2;2;1;1;2;1;1;1
1510077172033317635096576;0;2;0;1;1;2;2;2;1;1;2;1;1;2
1508655636233932163252224;0;1;0;1;1;2;2;2;2;1;2;1;1;0
1507640253520084937474048;0;0;2;1;1;2;2;2;0;1;2;1;1;1
1505681836349250435284992;2;1;1;1;1;2;2;2;1;1;2;1;0;1
1505022822524390498893824;1;1;2;1;1;2;2;2;0;1;2;1;1;1
1503540041418455038033920;2;1;0;2;1;2;2;2;1;1;2;1;1;2
1501437188213673824354304;2;1;0;1;2;2;2;2;1;1;2;1;1;0
1495456492808678454329344;2;1;1;1;1;0;2;2;1;1;2;1;1;2
1484623070042111850053632;1;0;0;0;1;2;2;2;1;1;2;1;1;1
1479911207020646583238656;2;1;2;1;1;0;2;2;1;1;2;1;1;0
1477604851892821948366848;2;1;0;0;0;2;2;2;1;1;2;1;1;0
1472449469842391027417088;2;0;1;1;1;2;2;2;1;0;2;1;1;1
1472449469842391027417088;2;1;1;1;1;2;2;2;1;2;2;1;1;1
1469776839341691059044352;0;2;0;0;1;2;2;2;1;1;2;1;1;1
1469013318905669103910912;0;0;1;0;1;2;2;2;1;1;2;1;1;2
1467443860231624570437632;2;2;1;0;1;2;2;2;1;1;2;1;1;0
1466462948560347106115584;1;1;1;0;1;2;2;2;1;1;2;1;1;2
1462269261564621631782912;0;0;0;1;0;2;2;2;1;1;2;1;1;0
1459730599652183108485120;1;1;0;1;0;2;2;2;1;1;2;1;1;0
1457956654256354901360640;0;1;1;1;0;2;2;2;0;1;2;1;1;1
1456800662700649829367808;0;1;0;0;1;2;2;2;0;1;2;1;1;0
1455546350928384124518400;2;1;1;0;1;0;2;2;1;1;2;1;1;1
1453742910185236175257600;0;0;2;0;1;2;2;2;1;1;2;1;1;0
1451219050966164600520704;1;1;2;0;1;2;2;2;1;1;2;1;1;0
1450288859092254608850944;2;0;1;1;1;2;2;2;2;1;2;1;1;1
1449692523212693433221120;1;2;1;1;1;2;2;2;1;1;2;1;1;0
1448225859292692391919616;0;0;0;2;1;2;2;2;1;1;2;1;1;1
1445927088087465860268032;2;0;1;2;1;2;2;2;1;1;2;1;1;0
1445711578286976091029504;1;1;0;2;1;2;2;2;1;1;2;1;1;1
1441607622838935642701824;0;1;2;1;1;2;2;2;1;0;2;1;1;1
1440439698758860764348416;0;0;1;1;1;0;2;2;1;1;2;1;1;1
1439587047632025507856384;2;2;0;1;1;2;2;2;0;1;2;1;1;1
1438839210204684278038528;2;0;1;1;1;2;2;2;0;1;2;1;1;2
1437938935392960289701888;1;1;1;1;1;0;2;2;1;1;2;1;1;1
1430510953692415804833792;0;1;1;2;1;2;2;2;1;1;2;1;1;2
1428818657541901334347776;2;1;2;1;0;2;2;2;1;1;2;1;1;2
1428510239071866831503360;0;1;1;1;2;2;2;2;1;1;2;1;1;0
1424293628979020776341504;2;1;0;1;1;2;2;2;1;1;2;1;0;1
1423882461657858071068672;2;0;2;1;1;2;2;2;0;1;2;1;1;0
1419911187043700843741184;0;1;2;1;1;2;2;2;2;1;2;1;1;1
1415640777458606963425280;0;1;2;2;1;2;2;2;1;1;2;1;1;0
1414621006710912080412672;2;1;0;1;1;0;2;2;1;1;2;1;1;2
1413117353612869829132288;2;1;2;1;2;2;2;2;1;1;2;1;1;1
1408701361882829307248640;0;1;2;1;1;2;2;2;0;1;2;1;1;2
1406895212623380449591296;2;1;1;1;1;2;2;2;1;1;0;1;1;1
1405835473372313500516352;0;1;1;0;0;2;2;2;1;1;2;1;1;0
1400440047608954701742080;2;0;1;0;1;2;2;2;0;1;2;1;1;1
1392857606607667246137344;2;0;0;1;1;2;2;2;1;0;2;1;1;1
1392857606607667246137344;2;1;0;1;1;2;2;2;1;2;2;1;1;1
1390686919428538225393664;2;1;2;0;0;2;2;2;1;1;2;1;1;1
1389607193559416908546048;0;0;0;0;1;2;2;2;1;1;2;1;1;2
1389224065025212397125632;2;2;1;1;0;2;2;2;1;1;2;1;1;1
1388122570489374695227392;2;2;0;0;1;2;2;2;1;1;2;1;1;0
1387194681070598077022208;1;1;0;0;1;2;2;2;1;1;2;1;1;2
1383499240581427097501696;1;0;1;1;1;2;2;2;0;1;2;1;1;1
1379148186458714219216896;0;1;0;1;0;2;2;2;0;1;2;1;1;1
1376959062353224222638080;2;1;1;1;0;2;2;2;0;1;2;1;1;0
1376868169797119856607232;2;1;0;0;1;0;2;2;1;1;2;1;1;1
1376253422649055574491136;0;0;2;1;0;2;2;2;1;1;2;1;1;1
1375819973383984424943616;2;1;1;1;1;2;2;2;1;0;2;1;1;2
1373864093790289858134016;1;1;2;1;0;2;2;2;1;1;2;1;1;1
1371894866708889828589568;2;0;0;1;1;2;2;2;2;1;2;1;1;1
1371330765201196955205632;1;2;0;1;1;2;2;2;1;1;2;1;1;0
1371106506071199776243712;0;1;2;0;1;2;2;2;0;1;2;1;1;1
1369664248175612869476352;0;2;1;1;1;2;2;2;0;1;2;1;1;1
1367768867109765126291456;2;0;0;2;1;2;2;2;1;1;2;1;1;0
1363734965715978046930944;2;1;1;2;1;2;2;2;0;1;2;1;1;1
1362578093420543951765504;0;0;0;1;1;0;2;2;1;1;2;1;1;1
1361518310458994609618944;2;1;2;1;1;2;2;2;1;0;2;1;1;0
1361064117761187787046912;2;0;0;1;1;2;2;2;0;1;2;1;1;2
1360415271050035375112192;2;0;1;1;1;0;2;2;1;1;2;1;1;0
1360212506452799860506624;1;1;0;1;1;0;2;2;1;1;2;1;1;1
1355113652714325713879040;2;1;1;1;1;2;2;2;2;1;2;1;1;2
1355113652714325445443584;0;1;1;1;1;2;2;2;1;1;2;1;0;1
1353186037276609400012800;0;1;0;2;1;2;2;2;1;1;2;1;1;2
1351293469392306817728512;0;1;0;1;2;2;2;2;1;1;2;1;1;0
1345910843527810850488320;0;1;1;1;1;0;2;2;1;1;2;1;1;2
1342290819585171559284736;2;2;2;1;1;2;2;2;1;1;2;1;1;2
1341027232207939641016320;2;1;2;1;1;2;2;2;2;1;2;1;1;0
1339102642854113394556928;2;1;1;0;1;2;2;2;1;0;2;1;1;1
1334039872937840567386112;1;0;1;0;1;2;2;2;1;1;2;1;1;0
1331920086318581549105152;0;1;2;1;1;0;2;2;1;1;2;1;1;0
1330846822751846422020096;2;1;0;1;1;2;2;2;1;1;0;1;1;1
1329844366703539565625344;0;1;0;0;0;2;2;2;1;1;2;1;1;0
1325204522858152139423744;0;0;1;1;1;2;2;2;1;0;2;1;1;1
1325204522858152139423744;0;1;1;1;1;2;2;2;1;2;2;1;1;1
1324740585576038427262976;2;0;0;0;1;2;2;2;0;1;2;1;1;1
1322903820561522886705152;1;1;1;1;1;2;2;2;1;0;2;1;1;1
1320699474208462435516416;0;2;1;0;1;2;2;2;1;1;2;1;1;0
1318948924148950966992896;2;1;1;0;1;2;2;2;2;1;2;1;1;1
1314130872321146949206016;2;2;0;1;0;2;2;2;1;1;2;1;1;1
1313448206932928211451904;2;0;1;1;0;2;2;2;1;1;2;1;1;2
1310778497646858279583744;2;1;1;1;1;2;2;2;1;1;2;0;1;1
1309991715835545443631104;0;1;1;0;1;0;2;2;1;1;2;1;1;1
1308715497847296062652416;1;0;0;1;1;2;2;2;0;1;2;1;1;1
1308536169484617368207360;2;1;1;0;1;2;2;2;0;1;2;1;1;2
1306468301637058599845888;2;2;2;0;1;2;2;2;1;1;2;1;1;1
1305259973183029255340032;0;0;1;1;1;2;2;2;2;1;2;1;1;1
1302993896840697646940160;1;1;1;1;1;2;2;2;2;1;2;1;1;1
1302528842766563265216512;2;1;0;1;0;2;2;2;0;1;2;1;1;0
1301451326174038834806784;2;1;0;1;1;2;2;2;1;0;2;1;1;2
1301334379278719327928320;0;0;1;2;1;2;2;2;1;1;2;1;1;0
1299794899168552651063296;2;0;2;1;0;2;2;2;1;1;2;1;1;0
1299075118203582462033920;1;1;1;2;1;2;2;2;1;1;2;1;1;0
1299014710153445292113920;2;0;1;1;2;2;2;2;1;1;2;1;1;1
1295628342868823064444928;0;2;0;1;1;2;2;2;0;1;2;1;1;1
1294955289184215662329856;0;0;1;1;1;2;2;2;0;1;2;1;1;2
1294933922400577387495424;2;1;2;0;1;2;2;2;0;1;2;1;1;0
1293571789943634346901504;2;2;1;1;1;2;2;2;0;1;2;1;1;0
1292707102918270991204352;1;1;1;1;1;2;2;2;0;1;2;1;1;2
1290664249601126261850112;1;2;2;1;1;2;2;2;1;1;2;1;1;1
1290019562163763169722368;2;1;0;2;1;2;2;2;0;1;2;1;1;1
1287311874926837860663296;2;0;2;2;1;2;2;2;1;1;2;1;1;1
1286879310452735984271360;2;0;0;1;1;0;2;2;1;1;2;1;1;0
1285936791787711496192000;0;1;2;1;0;2;2;2;1;1;2;1;1;2
1283083973119872138739712;2;1;1;1;1;0;2;2;0;1;2;1;1;1
1281864266081118940299264;0;1;0;1;1;2;2;2;1;1;2;1;0;1
1281864266081118671863808;2;1;0;1;1;2;2;2;2;1;2;1;1;2
1281494215492072183431168;0;0;2;1;1;2;2;2;0;1;2;1;1;0
1279829560896862950522880;2;1;1;1;1;2;2;2;1;1;2;1;0;0
1279269399145731883794432;1;1;2;1;1;2;2;2;0;1;2;1;1;0
1278395429039898724663296;2;0;1;0;0;2;2;2;1;1;2;1;1;1
1273158906039820791840768;0;1;0;1;1;0;2;2;1;1;2;1;1;2
1271805618251582792531968;0;1;2;1;2;2;2;2;1;1;2;1;1;1
1266718716213350472089600;2;1;0;0;1;2;2;2;1;0;2;1;1;1
1266205691361042431475712;0;1;1;1;1;2;2;2;1;1;0;1;1;1
1262930968204738396422144;1;0;1;1;0;2;2;2;1;1;2;1;1;1
1261929609535795153076224;1;0;0;0;1;2;2;2;1;1;2;1;1;0
1260396042848059231567872;0;0;1;0;1;2;2;2;0;1;2;1;1;1
1258207855273670298566656;1;1;1;0;1;2;2;2;0;1;2;1;1;1
1253571845946900360462336;0;0;0;1;1;2;2;2;1;0;2;1;1;1
1253571845946900360462336;0;1;0;1;1;2;2;2;1;2;2;1;1;1
1251618227485684644446208;0;1;2;0;0;2;2;2;1;1;2;1;1;1
1251582049366032426991616;2;0;1;1;1;2;2;2;1;0;2;1;1;0
1251582049366032426991616;2;1;1;1;1;2;2;2;1;2;2;1;1;0
